schema_version,snapshot_id,suffix_id,suffix_text_sha256,persona_id,persona_quadrant,persona_template_id,extraversion,neuroticism,axis,layer_relative,layer_absolute,cosine_score,persona_axis_median
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v2,low_e_low_n,v2,low,low,frustration,-7,21,-0.014698175713419914,-0.014698175713419914
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v2,low_e_low_n,v2,low,low,frustration,-8,20,0.11162427067756653,-0.014698175713419914
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v2,low_e_low_n,v2,low,low,frustration,-9,19,0.045463211834430695,-0.014698175713419914
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v3,low_e_low_n,v3,low,low,positive,-5,23,-0.16575661301612854,-0.03513798117637634
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v3,low_e_low_n,v3,low,low,positive,-6,22,-0.15256968140602112,-0.03513798117637634
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v3,low_e_low_n,v3,low,low,positive,-7,21,-0.005332434084266424,-0.03513798117637634
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v3,low_e_low_n,v3,low,low,positive,-8,20,-0.03513798117637634,-0.03513798117637634
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v3,low_e_low_n,v3,low,low,positive,-9,19,0.07923955470323563,-0.03513798117637634
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v3,low_e_low_n,v3,low,low,negative,-5,23,0.0615510456264019,-0.0002433683694107458
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v3,low_e_low_n,v3,low,low,negative,-6,22,0.09279520809650421,-0.0002433683694107458
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v3,low_e_low_n,v3,low,low,negative,-7,21,-0.0002433683694107458,-0.0002433683694107458
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v3,low_e_low_n,v3,low,low,negative,-8,20,-0.08417072892189026,-0.0002433683694107458
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v3,low_e_low_n,v3,low,low,negative,-9,19,-0.21110950410366058,-0.0002433683694107458
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v3,low_e_low_n,v3,low,low,frustration,-5,23,-0.07446012645959854,0.013673215173184872
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v3,low_e_low_n,v3,low,low,frustration,-6,22,0.0026303359773010015,0.013673215173184872
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v3,low_e_low_n,v3,low,low,frustration,-7,21,0.013673215173184872,0.013673215173184872
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v3,low_e_low_n,v3,low,low,frustration,-8,20,0.1281631737947464,0.013673215173184872
1,formal-v2-persona-calibration-v3-baseline,calibration.suffix.3,52c13959c3f4654660522bce4a421b6d5c03f63a029008812e63210301c7084c,persona.low_e_low_n.v3,low_e_low_n,v3,low,low,frustration,-9,19,0.06354992836713791,0.013673215173184872
